customer_id,name,email,phone,age,purchase_amount,last_purchase,status,registration_date,age_group,purchase_category
671,Cliente 671,cliente671@example.com,(11) 915562067,23.0,86.28769634298786,2025-01-15,pending,2025-07-15,18-25,Baixo
672,Cliente 672,cliente672@example.com,(11) 948791628,22.0,67.96541995153942,2025-07-22,pending,2024-09-14,18-25,Baixo
673,Cliente 673,cliente673@example.com,(11) 937345820,22.0,340.8959355091002,2025-02-27,active,2025-11-06,18-25,Médio
674,Cliente 674,cliente674@example.com,(11) 945154828,71.0,787.0480073403529,2025-11-14,inactive,2024-01-27,65+,Alto
675,Cliente 675,cliente675@example.com,N/A,64.0,710.6041253935066,2025-03-09,pending,2024-10-18,51-65,Alto
676,Cliente 676,cliente676@example.com,(11) 968842658,40.0,790.7288150256824,2025-04-23,active,2025-11-20,36-50,Alto
677,Cliente 677,cliente677@example.com,(11) 953109628,66.0,522.0963658771933,2025-11-25,pending,2025-05-20,65+,Alto
678,Cliente 678,cliente678@example.com,(11) 923021573,26.0,445.7970079759356,2025-10-14,pending,2024-03-13,26-35,Médio
679,Cliente 679,cliente679@example.com,(11) 962827729,52.0,155.97800143922112,2025-09-13,pending,2024-12-21,51-65,Médio
680,Cliente 680,cliente680@example.com,(11) 954620658,37.0,334.91082607321846,2025-05-27,pending,2024-09-28,36-50,Médio
681,Cliente 681,cliente681@example.com,(11) 939933823,75.0,439.6791725121365,2024-12-15,active,2023-12-14,65+,Médio
682,Cliente 682,cliente682@example.com,(11) 990155332,66.0,97.71442538282106,2025-11-16,active,2025-09-07,65+,Baixo
683,Cliente 683,cliente683@example.com,(11) 994461358,78.0,228.40583318409915,2025-11-17,active,2025-07-01,65+,Médio
684,Cliente 684,cliente684@example.com,(11) 965519128,76.0,602.2430411231014,2025-02-14,pending,2025-07-17,65+,Alto
685,Cliente 685,cliente685@example.com,(11) 961509697,59.0,738.3064830967979,2025-01-07,pending,2024-06-30,51-65,Alto
686,Cliente 686,cliente686@example.com,(11) 996966281,52.0,998.3640362790202,2025-03-20,pending,2025-02-21,51-65,Alto
687,Cliente 687,cliente687@example.com,(11) 917136029,67.0,933.7821980301221,2025-06-14,active,2025-05-31,65+,Alto
688,Cliente 688,cliente688@example.com,(11) 997350522,35.0,646.1395475398397,2024-12-17,pending,2024-02-18,26-35,Alto
689,Cliente 689,cliente689@example.com,(11) 969994988,79.0,427.0355727611313,2025-10-05,inactive,2024-08-19,65+,Médio
690,Cliente 690,cliente690@example.com,(11) 946869124,34.0,639.8155910611504,2024-12-26,pending,2025-08-11,26-35,Alto
691,Cliente 691,cliente691@example.com,(11) 931496823,41.0,787.7951018994297,2025-01-25,inactive,2024-11-07,36-50,Alto
692,Cliente 692,cliente692@example.com,(11) 916285088,20.0,127.15282901415344,2025-10-24,pending,2024-01-13,18-25,Médio
693,Cliente 693,cliente693@example.com,(11) 959907857,49.0,415.8058407993254,2025-06-20,active,2024-09-16,36-50,Médio
694,Cliente 694,cliente694@example.com,(11) 989569119,52.0,841.404262779261,2025-10-21,pending,2024-02-20,51-65,Alto
695,Cliente 695,cliente695@example.com,(11) 981021806,55.0,389.99462241371356,2025-09-01,inactive,2025-08-30,51-65,Médio
696,Cliente 696,cliente696@example.com,(11) 917468810,30.0,576.1535485149146,2025-05-10,inactive,2024-09-06,26-35,Alto
697,Cliente 697,cliente697@example.com,(11) 911635156,73.0,591.8916672535762,2025-06-07,pending,2023-12-25,65+,Alto
698,Cliente 698,cliente698@example.com,(11) 935301054,78.0,192.63149060230296,2025-10-16,inactive,2024-01-02,65+,Médio
699,Cliente 699,cliente699@example.com,N/A,64.0,368.6130872357655,2025-10-26,inactive,2024-11-11,51-65,Médio
700,Cliente 700,cliente700@example.com,(11) 915001045,42.0,341.1661758545128,2025-07-06,active,2025-01-09,36-50,Médio
701,Cliente 701,cliente701@example.com,(11) 981572282,26.0,35.93474144674414,2025-06-21,pending,2024-04-22,26-35,Baixo
702,Cliente 702,cliente702@example.com,N/A,21.0,33.94984625244169,2025-04-14,pending,2025-07-23,18-25,Baixo
703,Cliente 703,cliente703@example.com,(11) 914345760,31.0,833.3800732390157,2025-03-05,pending,2025-01-29,26-35,Alto
704,Cliente 704,cliente704@example.com,(11) 933930984,49.0,280.3401018730843,2025-04-15,inactive,2024-01-01,36-50,Médio
705,Cliente 705,cliente705@example.com,(11) 946805730,51.0,522.8979785764272,2025-12-07,pending,2024-06-02,51-65,Alto
706,Cliente 706,N/A,(11) 948019582,28.0,305.7383178528853,2025-09-19,pending,2024-07-03,26-35,Médio
707,Cliente 707,cliente707@example.com,(11) 968720660,58.0,941.2724526641871,2025-02-07,active,2024-06-04,51-65,Alto
708,Cliente 708,cliente708@example.com,(11) 965229238,73.0,266.703791277116,2024-12-16,active,2024-11-06,65+,Médio
709,Cliente 709,cliente709@example.com,(11) 928100699,20.0,435.36024461154574,2025-04-08,active,2024-01-31,18-25,Médio
710,Cliente 710,cliente710@example.com,(11) 911722320,76.0,874.0029479797558,2025-10-19,inactive,2025-02-05,65+,Alto
711,Cliente 711,cliente711@example.com,(11) 923298372,45.0,843.5142311238906,2025-07-04,pending,2024-08-04,36-50,Alto
712,Cliente 712,cliente712@example.com,(11) 939702914,46.0,194.24040366781455,2025-04-30,active,2024-06-04,36-50,Médio
713,Cliente 713,cliente713@example.com,(11) 991550308,49.0,804.6168766977534,2025-11-27,active,2024-04-11,36-50,Alto
714,Cliente 714,cliente714@example.com,(11) 941657524,20.0,463.60501787051373,2025-05-02,active,2025-08-25,18-25,Médio
715,Cliente 715,cliente715@example.com,(11) 941206052,42.0,488.13918336450166,2025-10-12,pending,2024-12-05,36-50,Médio
716,Cliente 716,cliente716@example.com,(11) 940413513,51.0,142.14517269178435,2025-08-12,pending,2024-04-05,51-65,Médio
717,Cliente 717,cliente717@example.com,(11) 935329097,29.0,89.79549861955341,2025-03-10,pending,2025-05-20,26-35,Baixo
718,Cliente 718,cliente718@example.com,(11) 922243026,59.0,730.6599139040276,2025-10-27,inactive,2025-10-30,51-65,Alto
719,Cliente 719,cliente719@example.com,(11) 966024141,26.0,501.49654083174676,2025-02-21,inactive,2025-04-11,26-35,Alto
720,Cliente 720,cliente720@example.com,(11) 985356616,32.0,442.48219558902775,2025-10-11,active,2025-02-28,26-35,Médio
721,Cliente 721,cliente721@example.com,(11) 927864557,57.0,732.2131463658727,2025-09-17,pending,2024-12-22,51-65,Alto
722,Cliente 722,cliente722@example.com,(11) 916195200,42.0,767.8577700011987,2025-05-16,active,2024-08-23,36-50,Alto
723,Cliente 723,cliente723@example.com,(11) 981086130,22.0,167.31908599266004,2025-09-25,pending,2025-09-20,18-25,Médio
724,Cliente 724,cliente724@example.com,(11) 963363404,28.0,614.1228979828649,2025-05-24,pending,2025-08-24,26-35,Alto
725,Cliente 725,cliente725@example.com,(11) 994729603,76.0,144.00054145490867,2025-02-13,pending,2025-06-05,65+,Médio
726,Cliente 726,cliente726@example.com,(11) 952489277,51.0,753.8613351687552,2025-05-03,inactive,2025-04-05,51-65,Alto
727,Cliente 727,cliente727@example.com,(11) 923832640,41.0,660.3856047044682,2025-05-04,inactive,2023-12-19,36-50,Alto
728,Cliente 728,cliente728@example.com,(11) 976360176,77.0,957.0484748726234,2025-12-09,pending,2025-02-24,65+,Alto
729,Cliente 729,cliente729@example.com,(11) 940061031,32.0,78.26843619285697,2025-12-06,active,2024-03-07,26-35,Baixo
730,Cliente 730,cliente730@example.com,(11) 977201057,55.0,66.48417393974177,2025-09-10,pending,2025-05-25,51-65,Baixo
731,Cliente 731,N/A,(11) 971902171,25.0,289.36520394626814,2025-12-04,pending,2025-01-20,18-25,Médio
732,Cliente 732,cliente732@example.com,(11) 990197726,76.0,269.0886268985469,2025-04-21,active,2024-07-19,65+,Médio
733,Cliente 733,cliente733@example.com,(11) 995072967,49.0,254.50901108127982,2025-08-26,pending,2024-10-29,36-50,Médio
734,Cliente 734,cliente734@example.com,(11) 975812633,49.0,907.1920347158264,2025-07-04,active,2024-04-14,36-50,Alto
735,Cliente 735,cliente735@example.com,(11) 997220897,43.0,257.05073785101104,2025-05-17,inactive,2024-07-22,36-50,Médio
736,Cliente 736,cliente736@example.com,(11) 942043445,35.0,279.2302288673447,2025-04-16,inactive,2024-04-20,26-35,Médio
737,Cliente 737,cliente737@example.com,(11) 991052418,23.0,761.8042797937841,2025-01-15,active,2025-10-01,18-25,Alto
738,Cliente 738,cliente738@example.com,(11) 996601594,49.0,455.2424440260346,2025-01-13,inactive,2025-04-09,36-50,Médio
739,Cliente 739,cliente739@example.com,(11) 946213003,77.0,778.9434513856294,2025-10-23,inactive,2024-03-11,65+,Alto
740,Cliente 740,cliente740@example.com,(11) 926689088,65.0,74.7124959887414,2025-12-01,active,2023-12-19,51-65,Baixo
741,Cliente 741,cliente741@example.com,(11) 998720437,30.0,492.69548173665044,2024-12-26,inactive,2024-04-13,26-35,Médio
742,Cliente 742,cliente742@example.com,(11) 917102173,49.0,43.27746418144981,2025-07-09,pending,2024-05-04,36-50,Baixo
743,Cliente 743,cliente743@example.com,(11) 955388538,22.0,72.02667142080098,2025-10-03,pending,2024-05-25,18-25,Baixo
744,Cliente 744,cliente744@example.com,(11) 948720111,30.0,907.3730788109668,2025-06-26,active,2025-01-02,26-35,Alto
745,Cliente 745,cliente745@example.com,(11) 958515838,34.0,147.8529174064192,2025-03-15,inactive,2025-10-19,26-35,Médio
746,Cliente 746,cliente746@example.com,(11) 971356950,67.0,537.0964754524649,2025-10-05,pending,2023-12-13,65+,Alto
747,Cliente 747,cliente747@example.com,(11) 932064334,57.0,416.98464657469947,2024-12-22,pending,2024-07-02,51-65,Médio
748,Cliente 748,cliente748@example.com,(11) 924681316,62.0,353.86989299625424,2025-04-04,inactive,2024-04-10,51-65,Médio
749,Cliente 749,cliente749@example.com,(11) 971681549,49.0,900.8350122303998,2025-10-25,inactive,2024-06-28,36-50,Alto
750,Cliente 750,cliente750@example.com,(11) 981209537,79.0,31.605162807734605,2025-06-11,pending,2024-06-02,65+,Baixo
751,Cliente 751,cliente751@example.com,(11) 958840101,46.0,667.1517893138332,2025-01-26,pending,2025-06-02,36-50,Alto
752,Cliente 752,cliente752@example.com,(11) 972468859,68.0,963.760489871415,2025-06-08,active,2025-10-15,65+,Alto
753,Cliente 753,cliente753@example.com,(11) 960305761,75.0,564.5665016272235,2025-09-13,active,2024-10-01,65+,Alto
754,Cliente 754,N/A,(11) 939367077,20.0,937.4542374127609,2025-01-14,pending,2025-08-23,18-25,Alto
755,Cliente 755,cliente755@example.com,(11) 971580593,73.0,61.73530049316353,2025-07-26,active,2025-08-05,65+,Baixo
756,Cliente 756,cliente756@example.com,(11) 960011985,57.0,424.6053858834198,2024-12-20,pending,2024-01-06,51-65,Médio
757,Cliente 757,cliente757@example.com,(11) 984062621,51.0,267.5562130524306,2025-09-14,pending,2025-01-20,51-65,Médio
758,Cliente 758,cliente758@example.com,(11) 942843745,57.0,733.5127553309225,2025-03-13,active,2025-12-04,51-65,Alto
759,Cliente 759,N/A,N/A,44.0,981.4841195922742,2025-11-23,active,2025-11-13,36-50,Alto
760,Cliente 760,cliente760@example.com,(11) 979562616,30.0,263.9647618198053,2025-02-04,inactive,2025-08-22,26-35,Médio
761,Cliente 761,cliente761@example.com,(11) 970084389,62.0,657.6328554593338,2024-12-19,inactive,2024-02-08,51-65,Alto
762,Cliente 762,cliente762@example.com,(11) 967597408,50.0,206.11665643214272,2025-07-11,inactive,2025-08-03,36-50,Médio
763,Cliente 763,cliente763@example.com,(11) 920320855,49.0,569.6769520258938,2025-03-27,pending,2025-06-07,36-50,Alto
764,Cliente 764,cliente764@example.com,(11) 928130254,41.0,469.2931618214528,2025-08-26,active,2024-02-06,36-50,Médio
765,Cliente 765,cliente765@example.com,(11) 981766557,36.0,972.2852763352217,2025-03-02,pending,2024-01-03,36-50,Alto
766,Cliente 766,cliente766@example.com,(11) 989945266,33.0,612.4419999695019,2025-10-14,active,2024-08-24,26-35,Alto
767,Cliente 767,cliente767@example.com,(11) 953558992,57.0,356.0113083659506,2025-08-09,pending,2024-12-13,51-65,Médio
768,Cliente 768,cliente768@example.com,(11) 961628164,45.0,122.95482703905404,2024-12-23,inactive,2025-05-22,36-50,Médio
769,Cliente 769,cliente769@example.com,(11) 975377052,50.0,159.7343604475852,2025-03-14,inactive,2025-05-14,36-50,Médio
770,Cliente 770,cliente770@example.com,(11) 997349431,76.0,233.06376065172273,2025-08-27,inactive,2024-03-31,65+,Médio
771,Cliente 771,cliente771@example.com,(11) 991251088,76.0,258.456994726895,2025-02-16,pending,2025-03-11,65+,Médio
772,Cliente 772,cliente772@example.com,(11) 945409403,65.0,852.1098972627265,2025-04-11,active,2025-09-30,51-65,Alto
773,Cliente 773,cliente773@example.com,(11) 926045907,58.0,565.6105603996997,2025-01-10,active,2024-02-02,51-65,Alto
774,Cliente 774,cliente774@example.com,(11) 972754884,49.0,528.1570022606228,2025-04-09,inactive,2025-04-13,36-50,Alto
775,Cliente 775,cliente775@example.com,(11) 958458273,60.0,123.6211831505253,2025-12-04,inactive,2025-09-01,51-65,Médio
776,Cliente 776,cliente776@example.com,(11) 925734209,62.0,861.5382964159406,2025-07-24,inactive,2024-01-27,51-65,Alto
777,Cliente 777,cliente777@example.com,(11) 979800140,42.0,725.5861601763988,2024-12-15,inactive,2025-06-24,36-50,Alto
778,Cliente 778,cliente778@example.com,(11) 946081386,70.0,76.99167828100157,2025-12-04,active,2024-02-28,65+,Baixo
779,Cliente 779,cliente779@example.com,(11) 983658410,59.0,710.756746257471,2024-12-25,pending,2025-06-07,51-65,Alto
780,Cliente 780,cliente780@example.com,(11) 967395058,53.0,548.1028351692196,2025-09-09,pending,2024-09-27,51-65,Alto
781,Cliente 781,cliente781@example.com,(11) 935827438,44.0,90.90809228931047,2025-01-25,pending,2025-09-17,36-50,Baixo
782,Cliente 782,cliente782@example.com,(11) 926663288,55.0,463.7176351133699,2025-11-03,pending,2024-08-23,51-65,Médio
783,Cliente 783,cliente783@example.com,(11) 923081782,77.0,489.8493242587465,2025-09-22,inactive,2025-10-21,65+,Médio
784,Cliente 784,cliente784@example.com,(11) 969387253,24.0,174.116794761643,2025-06-08,inactive,2025-08-23,18-25,Médio
785,Cliente 785,cliente785@example.com,(11) 953669391,22.0,946.2411655302795,2025-09-19,inactive,2025-10-30,18-25,Alto
786,Cliente 786,cliente786@example.com,(11) 978181511,60.0,851.4756177658553,2025-09-15,pending,2025-05-15,51-65,Alto
787,Cliente 787,cliente787@example.com,(11) 948660995,62.0,672.3321139558172,2025-04-14,inactive,2025-05-26,51-65,Alto
788,Cliente 788,N/A,(11) 918234679,75.0,467.6726053906011,2025-01-04,inactive,2024-03-25,65+,Médio
789,Cliente 789,cliente789@example.com,(11) 933240984,74.0,417.64788616866343,2025-09-10,active,2025-11-16,65+,Médio
790,Cliente 790,cliente790@example.com,(11) 932383810,68.0,654.4637324794446,2025-09-17,active,2025-02-16,65+,Alto
791,Cliente 791,cliente791@example.com,(11) 975438362,48.0,549.9775507128364,2025-10-29,inactive,2025-09-26,36-50,Alto
792,Cliente 792,cliente792@example.com,(11) 958566364,40.0,71.65037482306676,2025-07-28,active,2025-07-28,36-50,Baixo
793,Cliente 793,cliente793@example.com,(11) 928727583,59.0,517.3776222826284,2025-09-29,active,2025-11-22,51-65,Alto
794,Cliente 794,cliente794@example.com,(11) 979019569,27.0,808.3395810605111,2025-11-06,inactive,2024-09-28,26-35,Alto
795,Cliente 795,cliente795@example.com,N/A,49.0,464.64747882098845,2025-09-02,inactive,2025-05-15,36-50,Médio
796,Cliente 796,cliente796@example.com,(11) 930568697,60.0,61.437011778725726,2025-07-09,inactive,2024-06-09,51-65,Baixo
797,Cliente 797,cliente797@example.com,(11) 931900338,70.0,788.4154173901927,2025-04-01,inactive,2024-10-03,65+,Alto
798,Cliente 798,cliente798@example.com,(11) 951311634,47.0,209.35014431461465,2025-06-24,pending,2025-05-19,36-50,Médio
799,Cliente 799,cliente799@example.com,(11) 949902996,56.0,266.0346265391584,2025-05-10,pending,2024-09-29,51-65,Médio
800,Cliente 800,cliente800@example.com,(11) 964481924,48.0,173.05928989797295,2025-06-25,inactive,2024-02-15,36-50,Médio
801,Cliente 801,cliente801@example.com,(11) 915723601,35.0,336.91291422278255,2025-04-04,active,2025-10-31,26-35,Médio
802,Cliente 802,cliente802@example.com,(11) 926618153,49.0,759.1839906317487,2024-12-17,inactive,2024-10-27,36-50,Alto
803,Cliente 803,cliente803@example.com,(11) 999165628,19.0,524.192000908898,2025-01-24,inactive,2024-07-07,18-25,Alto
804,Cliente 804,cliente804@example.com,(11) 912382357,31.0,212.83246140920542,2025-10-18,active,2024-04-11,26-35,Médio
805,Cliente 805,cliente805@example.com,(11) 985012933,30.0,879.0517773705204,2025-09-12,pending,2024-10-11,26-35,Alto
806,Cliente 806,cliente806@example.com,(11) 923630084,46.0,880.7860364020139,2025-03-09,inactive,2025-03-12,36-50,Alto
807,Cliente 807,cliente807@example.com,(11) 962576779,29.0,871.8726407955469,2025-09-02,inactive,2024-09-20,26-35,Alto
808,Cliente 808,cliente808@example.com,(11) 990890201,56.0,246.40824926772387,2025-07-10,pending,2024-12-08,51-65,Médio
809,Cliente 809,cliente809@example.com,(11) 992537517,19.0,456.7269507391782,2024-12-28,pending,2025-05-06,18-25,Médio
810,Cliente 810,cliente810@example.com,(11) 998132129,49.0,985.1397595794664,2024-12-13,active,2024-05-14,36-50,Alto
811,Cliente 811,cliente811@example.com,N/A,30.0,774.2923515468905,2025-07-24,pending,2025-04-24,26-35,Alto
812,Cliente 812,cliente812@example.com,(11) 924677069,63.0,36.89574701330422,2025-06-22,pending,2025-01-18,51-65,Baixo
813,Cliente 813,cliente813@example.com,(11) 985589337,44.0,74.55254534788713,2025-12-02,pending,2024-09-25,36-50,Baixo
814,Cliente 814,cliente814@example.com,(11) 922433196,66.0,469.29206304420944,2025-04-28,active,2025-10-21,65+,Médio
815,Cliente 815,cliente815@example.com,(11) 949010202,58.0,910.1280038029446,2025-03-22,pending,2024-12-01,51-65,Alto
816,Cliente 816,N/A,(11) 944626632,34.0,543.3147799731871,2025-04-08,pending,2025-03-24,26-35,Alto
817,Cliente 817,cliente817@example.com,(11) 987998328,57.0,502.83438295394734,2025-04-09,active,2025-03-20,51-65,Alto
818,Cliente 818,cliente818@example.com,(11) 963237806,48.0,114.41896295706428,2025-07-10,pending,2024-12-18,36-50,Médio
819,Cliente 819,cliente819@example.com,(11) 922457080,51.0,660.2123036770511,2025-11-08,pending,2025-01-29,51-65,Alto
820,Cliente 820,cliente820@example.com,(11) 911222869,77.0,823.8821289942232,2025-08-05,active,2025-01-22,65+,Alto
821,Cliente 821,cliente821@example.com,(11) 992716910,41.0,386.6158074324867,2025-07-05,inactive,2024-02-15,36-50,Médio
822,Cliente 822,N/A,(11) 960066487,62.0,777.8557324160741,2025-09-14,active,2024-02-29,51-65,Alto
823,Cliente 823,cliente823@example.com,(11) 913125354,52.0,964.8318873618035,2025-09-10,pending,2024-05-28,51-65,Alto
824,Cliente 824,cliente824@example.com,(11) 972802750,65.0,211.7287945364122,2025-01-19,pending,2024-03-23,51-65,Médio
825,Cliente 825,cliente825@example.com,(11) 919818159,23.0,528.0963348827938,2025-04-15,pending,2024-10-17,18-25,Alto
826,Cliente 826,cliente826@example.com,(11) 921145552,36.0,294.26657850372976,2025-01-23,active,2025-10-27,36-50,Médio
827,Cliente 827,cliente827@example.com,(11) 925152994,47.0,794.925874843501,2025-08-17,pending,2024-04-21,36-50,Alto
828,Cliente 828,cliente828@example.com,(11) 985191987,24.0,581.8174322223459,2025-09-09,pending,2023-12-23,18-25,Alto
829,Cliente 829,N/A,(11) 932937902,27.0,638.2365933748007,2025-07-02,active,2025-03-18,26-35,Alto
830,Cliente 830,cliente830@example.com,(11) 986415031,58.0,799.9350180197351,2025-09-04,inactive,2024-04-20,51-65,Alto
831,Cliente 831,cliente831@example.com,(11) 977744469,49.0,402.01076793583036,2025-08-21,inactive,2024-11-26,36-50,Médio
832,Cliente 832,cliente832@example.com,(11) 984588685,51.0,915.9391677229728,2024-12-18,pending,2025-08-16,51-65,Alto
833,Cliente 833,cliente833@example.com,(11) 952758171,45.0,537.6985785736786,2025-09-12,active,2024-05-25,36-50,Alto
834,Cliente 834,cliente834@example.com,(11) 910067661,77.0,166.37527460699454,2024-12-31,pending,2025-08-18,65+,Médio
835,Cliente 835,cliente835@example.com,(11) 917585153,32.0,698.9401269871145,2025-05-20,active,2024-03-22,26-35,Alto
836,Cliente 836,cliente836@example.com,(11) 933335437,49.0,795.3287369338718,2025-11-25,active,2025-03-27,36-50,Alto
837,Cliente 837,cliente837@example.com,(11) 920466615,54.0,323.5940602968514,2025-03-13,inactive,2025-09-28,51-65,Médio
838,Cliente 838,cliente838@example.com,N/A,46.0,858.6074644287654,2025-06-22,inactive,2024-08-19,36-50,Alto
839,Cliente 839,cliente839@example.com,(11) 996787694,39.0,907.0818222181088,2025-08-18,active,2025-02-10,36-50,Alto
840,Cliente 840,cliente840@example.com,(11) 912966422,21.0,284.13544250403083,2024-12-28,pending,2025-12-05,18-25,Médio
841,Cliente 841,cliente841@example.com,(11) 960154221,37.0,983.6862579880699,2025-06-14,inactive,2024-12-11,36-50,Alto
842,Cliente 842,cliente842@example.com,(11) 913708654,49.0,149.30441276827082,2025-09-12,pending,2024-03-18,36-50,Médio
843,Cliente 843,cliente843@example.com,(11) 967647084,49.0,209.99551171846508,2025-09-21,inactive,2024-07-07,36-50,Médio
844,Cliente 844,cliente844@example.com,(11) 952573305,67.0,192.38259084564586,2025-01-22,inactive,2024-12-29,65+,Médio
845,Cliente 845,cliente845@example.com,(11) 954653349,21.0,895.0498129077918,2025-08-20,pending,2024-09-30,18-25,Alto
846,Cliente 846,cliente846@example.com,(11) 915872354,44.0,657.7496268017122,2025-03-30,inactive,2025-05-11,36-50,Alto
847,Cliente 847,cliente847@example.com,(11) 957756479,34.0,160.58324039005015,2025-10-15,inactive,2024-10-09,26-35,Médio
848,Cliente 848,cliente848@example.com,(11) 992649048,29.0,445.9201841846655,2025-07-11,pending,2024-08-01,26-35,Médio
849,Cliente 849,cliente849@example.com,(11) 990123510,39.0,619.145044819104,2024-12-12,inactive,2024-06-20,36-50,Alto
850,Cliente 850,cliente850@example.com,(11) 919810404,34.0,92.62944413948946,2025-08-18,inactive,2024-12-10,26-35,Baixo
851,Cliente 851,N/A,(11) 996205129,27.0,883.5922047232654,2025-01-03,inactive,2025-02-02,26-35,Alto
852,Cliente 852,cliente852@example.com,(11) 916292518,71.0,805.5675000871198,2025-03-21,pending,2024-06-22,65+,Alto
853,Cliente 853,N/A,(11) 951142200,18.0,510.1547058408718,2025-01-31,active,2025-10-19,18-25,Alto
854,Cliente 854,cliente854@example.com,(11) 974413145,39.0,967.4553491065788,2025-05-23,pending,2024-06-19,36-50,Alto
855,Cliente 855,cliente855@example.com,(11) 927547389,43.0,423.5833694823487,2025-11-01,active,2024-09-01,36-50,Médio
856,Cliente 856,cliente856@example.com,(11) 972132760,73.0,984.2692158461329,2025-08-29,inactive,2025-07-01,65+,Alto
857,Cliente 857,cliente857@example.com,(11) 976689168,76.0,671.2407988155908,2025-06-02,active,2025-01-12,65+,Alto
858,Cliente 858,cliente858@example.com,(11) 932419480,35.0,638.3245605214021,2025-03-09,pending,2024-06-13,26-35,Alto
859,Cliente 859,cliente859@example.com,N/A,67.0,174.29534634282714,2024-12-23,pending,2024-12-29,65+,Médio
860,Cliente 860,cliente860@example.com,(11) 944021442,31.0,883.1084807215975,2025-04-19,inactive,2025-03-14,26-35,Alto
861,Cliente 861,cliente861@example.com,(11) 956523537,64.0,433.214791041409,2025-05-05,active,2023-12-23,51-65,Médio
862,Cliente 862,cliente862@example.com,(11) 935153646,46.0,170.61107172465455,2025-10-05,inactive,2024-10-24,36-50,Médio
863,Cliente 863,cliente863@example.com,(11) 987620693,29.0,22.48144477600145,2025-05-29,inactive,2024-07-30,26-35,Baixo
864,Cliente 864,cliente864@example.com,(11) 918411883,53.0,564.1581268019987,2025-03-31,pending,2025-09-10,51-65,Alto
865,Cliente 865,cliente865@example.com,(11) 921082322,76.0,532.1256259014496,2025-07-26,active,2024-01-27,65+,Alto
866,Cliente 866,cliente866@example.com,(11) 926203305,52.0,722.160086145467,2025-02-03,active,2025-09-24,51-65,Alto
867,Cliente 867,cliente867@example.com,(11) 920848680,69.0,891.3554724876241,2025-07-16,active,2024-03-30,65+,Alto
868,Cliente 868,cliente868@example.com,(11) 993031557,78.0,88.61251879659923,2025-09-04,active,2025-05-09,65+,Baixo
869,Cliente 869,cliente869@example.com,(11) 999838873,29.0,734.1815254369587,2025-09-27,inactive,2024-12-19,26-35,Alto
870,Cliente 870,cliente870@example.com,(11) 969292991,24.0,195.5378246566064,2025-03-05,inactive,2024-04-03,18-25,Médio
871,Cliente 871,cliente871@example.com,(11) 945555041,46.0,859.5952826255923,2025-08-25,pending,2024-07-23,36-50,Alto
872,Cliente 872,cliente872@example.com,(11) 963028791,28.0,820.8728787230395,2025-06-07,inactive,2024-06-01,26-35,Alto
873,Cliente 873,cliente873@example.com,(11) 986301164,50.0,545.385817435689,2025-05-27,inactive,2025-06-14,36-50,Alto
874,Cliente 874,cliente874@example.com,(11) 986658629,23.0,713.1403706370784,2025-02-12,pending,2024-05-15,18-25,Alto
875,Cliente 875,cliente875@example.com,(11) 961646180,64.0,321.2066120519109,2025-01-19,pending,2025-04-10,51-65,Médio
876,Cliente 876,cliente876@example.com,(11) 989357216,32.0,476.4562199434865,2025-07-11,pending,2025-04-12,26-35,Médio
877,Cliente 877,cliente877@example.com,(11) 942359860,49.0,823.420528733367,2025-11-02,inactive,2024-07-24,36-50,Alto
878,Cliente 878,cliente878@example.com,(11) 944499221,68.0,464.67254520148174,2025-08-01,inactive,2024-10-16,65+,Médio
879,Cliente 879,cliente879@example.com,(11) 938272916,28.0,364.22028267218735,2025-08-02,pending,2025-01-26,26-35,Médio
880,Cliente 880,cliente880@example.com,(11) 991861231,75.0,499.2703227777969,2025-03-08,pending,2025-09-16,65+,Médio
881,Cliente 881,cliente881@example.com,(11) 929032579,40.0,829.9667599128462,2024-12-15,pending,2025-05-09,36-50,Alto
882,Cliente 882,cliente882@example.com,(11) 940354781,43.0,341.855966897164,2025-09-19,inactive,2024-08-09,36-50,Médio
883,Cliente 883,cliente883@example.com,(11) 926514877,51.0,182.02397720438637,2025-04-14,inactive,2024-07-11,51-65,Médio
884,Cliente 884,cliente884@example.com,(11) 983545310,63.0,714.8938801274729,2025-08-18,active,2025-03-09,51-65,Alto
885,Cliente 885,cliente885@example.com,(11) 986165878,49.0,827.718430581001,2025-08-25,inactive,2023-12-21,36-50,Alto
886,Cliente 886,cliente886@example.com,(11) 997554946,46.0,109.631103738298,2025-05-05,inactive,2025-06-26,36-50,Médio
887,Cliente 887,cliente887@example.com,(11) 988350878,21.0,247.4753716283853,2025-11-01,inactive,2025-01-16,18-25,Médio
888,Cliente 888,cliente888@example.com,(11) 927810471,34.0,150.55226986338397,2025-07-18,pending,2024-03-02,26-35,Médio
889,Cliente 889,cliente889@example.com,(11) 950636644,52.0,354.46199746634494,2025-08-22,inactive,2024-09-27,51-65,Médio
890,Cliente 890,cliente890@example.com,(11) 968534435,49.0,455.8474691163585,2025-08-31,pending,2024-11-16,36-50,Médio
891,Cliente 891,cliente891@example.com,(11) 988550238,58.0,751.3380735936734,2025-10-27,active,2024-08-03,51-65,Alto
892,Cliente 892,cliente892@example.com,(11) 967975251,49.0,654.6361090328573,2025-01-22,active,2024-11-26,36-50,Alto
893,Cliente 893,cliente893@example.com,(11) 913094235,32.0,624.7192818036468,2025-03-16,pending,2025-02-09,26-35,Alto
